Date,SalesRep,Product,Units,Price,Total Sales,City,Region,Day
24/12/2014,Drew  Rogers,Nestle Rowntree Screamers,2,324,648,Delhi,North,Wednesday
24/12/2014,Trevor  Jones,Nestle Rolo Potz,2,107,214,Pune,West,Wednesday
24/12/2014,Ellen  Weaver,Nestle Fab,17,391,6647,Hyderabad,South,Wednesday
24/12/2014,Cassandra  Franklin,Nestle Maxibon Cookie,2,489,978,Delhi,North,Wednesday
24/12/2014,Sylvester  Morales,Nestle Rolo Potz,2,320,640,Mumbai,West,Wednesday
24/12/2014,Brooke  Horton,Nestle Maxibon Cookie,3,144,432,Nainital,North,Wednesday
24/12/2014,Pauline  Beck,Nestle Aero Mint Potz,3,411,1233,Pune,West,Wednesday
24/12/2014,Brooke  Horton,Nestle Smarties Pop-Up,2,487,974,Nainital,North,Wednesday
24/12/2014,Cassandra  Franklin,Nestle Rowntree Fruit Pastil,3,159,477,Delhi,North,Wednesday
24/12/2014,Charlie  Wood,Nestle Maxibon Cookie,2,391,782,Agra,North,Wednesday
24/12/2014,Eddie  Green,Nestle Smarties Pop-Up,1,469,469,Durgapur,East,Wednesday
24/12/2014,Beth  Tucker,Nestle Aero Mint Potz,7,207,1449,Pune,West,Wednesday
24/12/2014,Max  Rodgers,Nestle Milky Bar Stick,13,340,4420,Nagpur,West,Wednesday
24/12/2014,Trevor  Jones,Nestle Maxibon Cookie,3,232,696,Pune,West,Wednesday
24/12/2014,Ben  Perez,Nestle Nobbly Bobbly,2,182,364,Goa,West,Wednesday
24/12/2014,Beth  Tucker,Nestle Rowntree Fruit Pastil,3,337,1011,Pune,West,Wednesday
24/12/2014,Isabel  Cross,Nestle Fab,3,482,1446,Ranchi,East,Wednesday
24/12/2014,Cecilia  Manning,Nestle Fab,2,453,906,Trivandrum,South,Wednesday
24/12/2014,Cecilia  Manning,Nestle Toffee Crumble,1,457,457,Trivandrum,South,Wednesday
24/12/2014,Beth  Tucker,Nestle Fab,2,370,740,Pune,West,Wednesday
24/12/2014,Tiffany  May,Nestle Kit Kat Cone,3,157,471,Agra,North,Wednesday
24/12/2014,Salvador  Bass,Nestle Smarties Pop-Up,3,121,363,Goa,West,Wednesday
24/12/2014,Cassandra  Franklin,Nestle Rolo Potz,2,498,996,Delhi,North,Wednesday
24/12/2014,Sylvester  Morales,Nestle Milky Bar Stick,2,122,244,Mumbai,West,Wednesday
24/12/2014,Trevor  Jones,Nestle Kit Kat Cone,3,430,1290,Pune,West,Wednesday
24/12/2014,Don  Gonzales,Nestle Milky Bar Stick,2,211,422,Mysore,South,Wednesday
24/12/2014,Lynette  Brewer,Nestle Milky Bar Stick,3,271,813,Varanasi,North,Wednesday
24/12/2014,Salvador  Bass,Nestle Maxibon Cookie,3,249,747,Goa,West,Wednesday
24/12/2014,Sylvester  Morales,Nestle Toffee Crumble,2,215,430,Mumbai,West,Wednesday
24/12/2014,Andrew  Meyer,Nestle Nobbly Bobbly,1,485,485,Mumbai,West,Wednesday
24/12/2014,Guillermo  Potter,Nestle Smarties Pop-Up,2,248,496,Nainital,North,Wednesday
24/12/2014,Kyle  Carr,Nestle Rolo Potz,1,371,371,Delhi,North,Wednesday
24/12/2014,Elvira  Bowman,Nestle Toffee Crumble,3,198,594,Srinagar,North,Wednesday
24/12/2014,Sandra  Floyd,Nestle Smarties Pop-Up,2,484,968,Nainital,North,Wednesday
24/12/2014,Ellen  Weaver,Nestle Aero Mint Potz,5,366,1830,Hyderabad,South,Wednesday
24/12/2014,Arturo  Francis,Nestle Rowntree Fruit Pastil,2,115,230,Ranchi,East,Wednesday
24/12/2014,Della  Jensen,Nestle Milky Bar Stick,3,458,1374,Patna,East,Wednesday
24/12/2014,Beth  Tucker,Nestle Toffee Crumble,2,365,730,Pune,West,Wednesday
24/12/2014,Dan  Peterson,Nestle Maxibon Cookie,1,189,189,Shimla,North,Wednesday
24/12/2014,Lorraine  Gibson,Nestle Aero Mint Potz,2,228,456,Kolkata,East,Wednesday
24/12/2014,Jenny  Garcia,Nestle Kit Kat Cone,2,170,340,Shimla,North,Wednesday
24/12/2014,Jenny  Garcia,Nestle Kit Kat Cone,3,493,1479,Shimla,North,Wednesday
24/12/2014,Peter  Hodges,Nestle Rolo Potz,1,115,115,Shimla,North,Wednesday
24/12/2014,Shari  Silva,Nestle Fab,1,203,203,Mysore,South,Wednesday
24/12/2014,Iris  Underwood,Nestle Kit Kat Cone,3,344,1032,Pune,West,Wednesday
24/12/2014,Marian  Hill,Nestle Aero Mint Potz,1,272,272,Trivandrum,South,Wednesday
24/12/2014,Lynette  Brewer,Nestle Smarties Pop-Up,2,285,570,Varanasi,North,Wednesday
24/12/2014,Shari  Silva,Nestle Milky Bar Stick,3,460,1380,Mysore,South,Wednesday
24/12/2014,Lula  Daniels,Nestle Rowntree Screamers,1,131,131,Nainital,North,Wednesday
24/12/2014,Jaime  Pearson,Nestle Rowntree Screamers,1,190,190,Jodhpur,North,Wednesday
24/12/2014,Sandra  Floyd,Nestle Maxibon Cookie,2,500,1000,Nainital,North,Wednesday
24/12/2014,Marian  Hill,Nestle Rowntree Fruit Pastil,2,431,862,Trivandrum,South,Wednesday
24/12/2014,Mable  Lindsey,Nestle Smarties Pop-Up,2,233,466,Ahmedabad,West,Wednesday
24/12/2014,Christy  Olson,Nestle Fab,3,293,879,Surat,West,Wednesday
24/12/2014,Marian  Hill,Nestle Rowntree Fruit Pastil,3,240,720,Trivandrum,South,Wednesday
24/12/2014,Blake  Bridges,Nestle Nobbly Bobbly,1,287,287,Cochin,South,Wednesday
24/12/2014,Drew  Rogers,Nestle Toffee Crumble,2,314,628,Delhi,North,Wednesday
24/12/2014,Max  Rodgers,Nestle Fab,3,170,510,Nagpur,West,Wednesday
24/12/2014,Max  Rodgers,Nestle Maxibon Cookie,3,349,1047,Nagpur,West,Wednesday
24/12/2014,Della  Jensen,Nestle Nobbly Bobbly,3,446,1338,Patna,East,Wednesday
24/12/2014,Salvador  Bass,Nestle Fab,1,494,494,Goa,West,Wednesday
24/12/2014,Mable  Lindsey,Nestle Rowntree Fruit Pastil,2,428,856,Ahmedabad,West,Wednesday
25/12/2014,Johanna  Boone,Nestle Smarties Pop-Up,1,385,385,Mysore,South,Thursday
25/12/2014,Sonya  Mullins,Nestle Aero Mint Potz,3,489,1467,Kolkata,East,Thursday
25/12/2014,Della  Jensen,Nestle Fab,3,127,381,Patna,East,Thursday
25/12/2014,Brooke  Horton,Nestle Smarties Pop-Up,3,296,888,Nainital,North,Thursday
25/12/2014,Salvador  Bass,Nestle Aero Mint Potz,2,277,554,Goa,West,Thursday
25/12/2014,Brooke  Horton,Nestle Toffee Crumble,1,418,418,Nainital,North,Thursday
25/12/2014,Billie  Chandler,Nestle Toffee Crumble,1,436,436,Surat,West,Thursday
25/12/2014,Edwin  Malone,Nestle Smarties Pop-Up,3,385,1155,Kolkata,East,Thursday
25/12/2014,Guillermo  Potter,Nestle Kit Kat Cone,1,436,436,Nainital,North,Thursday
25/12/2014,Trevor  Jones,Nestle Aero Mint Potz,3,230,690,Pune,West,Thursday
25/12/2014,Elbert  Klein,Nestle Smarties Pop-Up,3,102,306,Cochin,South,Thursday
25/12/2014,Della  Jensen,Nestle Smarties Pop-Up,3,316,948,Patna,East,Thursday
25/12/2014,Ernest  Davis,Nestle Rolo Potz,21,155,3255,Mumbai,West,Thursday
25/12/2014,Nellie  Joseph,Nestle Fab,2,187,374,Patna,East,Thursday
25/12/2014,Drew  Rogers,Nestle Nobbly Bobbly,3,299,897,Delhi,North,Thursday
25/12/2014,Billie  Chandler,Nestle Milky Bar Stick,2,224,448,Surat,West,Thursday
25/12/2014,Trevor  Jones,Nestle Aero Mint Potz,2,131,262,Pune,West,Thursday
25/12/2014,Elvira  Bowman,Nestle Milky Bar Stick,2,278,556,Srinagar,North,Thursday
25/12/2014,Max  Rodgers,Nestle Toffee Crumble,2,477,954,Nagpur,West,Thursday
25/12/2014,Ruben  Nunez,Nestle Smarties Pop-Up,2,247,494,Ahmedabad,West,Thursday
25/12/2014,Herman  Williams,Nestle Nobbly Bobbly,2,388,776,Darjeeling,East,Thursday
25/12/2014,Brooke  Horton,Nestle Aero Mint Potz,3,374,1122,Nainital,North,Thursday
25/12/2014,Iris  Underwood,Nestle Rowntree Fruit Pastil,7,175,1225,Pune,West,Thursday
25/12/2014,Della  Jensen,Nestle Milky Bar Stick,4,484,1936,Patna,East,Thursday
25/12/2014,Fernando  Rowe,Nestle Rolo Potz,4,316,1264,Ahmedabad,West,Thursday
25/12/2014,Don  Gonzales,Nestle Aero Mint Potz,4,197,788,Mysore,South,Thursday
25/12/2014,Rachel  Gomez,Nestle Aero Mint Potz,3,483,1449,Delhi,North,Thursday
25/12/2014,Ellen  Weaver,Nestle Aero Mint Potz,1,342,342,Hyderabad,South,Thursday
25/12/2014,Elbert  Klein,Nestle Aero Mint Potz,4,489,1956,Cochin,South,Thursday
25/12/2014,Kyle  Carr,Nestle Rowntree Fruit Pastil,2,378,756,Delhi,North,Thursday
25/12/2014,Della  Jensen,Nestle Fab,2,296,592,Patna,East,Thursday
25/12/2014,Sylvester  Morales,Nestle Smarties Pop-Up,1,351,351,Mumbai,West,Thursday
25/12/2014,Nellie  Joseph,Nestle Smarties Pop-Up,2,135,270,Patna,East,Thursday
25/12/2014,Andrew  Meyer,Nestle Aero Mint Potz,3,448,1344,Mumbai,West,Thursday
25/12/2014,Brooke  Horton,Nestle Milky Bar Stick,1,487,487,Nainital,North,Thursday
25/12/2014,Max  Rodgers,Nestle Smarties Pop-Up,1,390,390,Nagpur,West,Thursday
25/12/2014,Lance  Yates,Nestle Aero Mint Potz,2,294,588,Srinagar,North,Thursday
25/12/2014,Billie  Chandler,Nestle Rowntree Fruit Pastil,3,454,1362,Surat,West,Thursday
25/12/2014,Cindy  Becker,Nestle Aero Mint Potz,1,242,242,Bangalore,South,Thursday
25/12/2014,Lee  Mack,Nestle Toffee Crumble,24,118,2832,Delhi,North,Thursday
25/12/2014,Pauline  Beck,Nestle Kit Kat Cone,3,198,594,Pune,West,Thursday
25/12/2014,Salvador  Bass,Nestle Milky Bar Stick,2,248,496,Goa,West,Thursday
25/12/2014,Patty  Thompson,Nestle Aero Mint Potz,1,290,290,Mumbai,West,Thursday
25/12/2014,Mable  Lindsey,Nestle Fab,1,227,227,Ahmedabad,West,Thursday
25/12/2014,Christy  Olson,Nestle Smarties Pop-Up,2,446,892,Surat,West,Thursday
25/12/2014,Andrew  Meyer,Nestle Kit Kat Cone,1,199,199,Mumbai,West,Thursday
25/12/2014,Isabel  Cross,Nestle Fab,2,374,748,Ranchi,East,Thursday
25/12/2014,Rachel  Gomez,Nestle Rolo Potz,2,433,866,Delhi,North,Thursday
25/12/2014,Carla  Mccormick,Nestle Aero Mint Potz,3,359,1077,Varanasi,North,Thursday
25/12/2014,Robert  Munoz,Nestle Rowntree Fruit Pastil,17,207,3519,Delhi,North,Thursday
25/12/2014,Brooke  Horton,Nestle Milky Bar Stick,2,252,504,Nainital,North,Thursday
25/12/2014,Herman  Williams,Nestle Kit Kat Cone,2,371,742,Darjeeling,East,Thursday
25/12/2014,Lula  Daniels,Nestle Aero Mint Potz,3,347,1041,Nainital,North,Thursday
25/12/2014,Cindy  Becker,Nestle Smarties Pop-Up,3,276,828,Bangalore,South,Thursday
25/12/2014,Max  Rodgers,Nestle Toffee Crumble,2,244,488,Nagpur,West,Thursday
25/12/2014,Elaine  Ellis,Nestle Maxibon Cookie,1,143,143,Hyderabad,South,Thursday
25/12/2014,Carla  Mccormick,Nestle Smarties Pop-Up,2,366,732,Varanasi,North,Thursday
25/12/2014,Donna  Reid,Nestle Milky Bar Stick,2,485,970,Goa,West,Thursday
25/12/2014,Arturo  Francis,Nestle Smarties Pop-Up,3,383,1149,Ranchi,East,Thursday
25/12/2014,Shari  Silva,Nestle Rowntree Screamers,2,127,254,Mysore,South,Thursday
26/12/2014,Edwin  Malone,Nestle Milky Bar Stick,2,347,694,Kolkata,East,Friday
26/12/2014,Andrew  Meyer,Nestle Milky Bar Stick,2,301,602,Mumbai,West,Friday
26/12/2014,Edwin  Malone,Nestle Milky Bar Stick,2,393,786,Kolkata,East,Friday
26/12/2014,Joey  Wong,Nestle Rolo Potz,3,328,984,Goa,West,Friday
26/12/2014,Rachel  Gomez,Nestle Smarties Pop-Up,3,269,807,Delhi,North,Friday
26/12/2014,Nellie  Joseph,Nestle Toffee Crumble,3,323,969,Patna,East,Friday
26/12/2014,Woodrow  Colon,Nestle Rowntree Screamers,2,101,202,Cochin,South,Friday
26/12/2014,Guillermo  Potter,Nestle Milky Bar Stick,2,470,940,Nainital,North,Friday
26/12/2014,Cecilia  Manning,Nestle Milky Bar Stick,2,111,222,Trivandrum,South,Friday
26/12/2014,Bernadette  Page,Nestle Kit Kat Cone,4,325,1300,Delhi,North,Friday
26/12/2014,Isabel  Cross,Nestle Kit Kat Cone,2,256,512,Ranchi,East,Friday
26/12/2014,Guillermo  Potter,Nestle Milky Bar Stick,4,339,1356,Nainital,North,Friday
26/12/2014,Max  Rodgers,Nestle Rolo Potz,2,233,466,Nagpur,West,Friday
26/12/2014,Rachel  Gomez,Nestle Fab,2,318,636,Delhi,North,Friday
26/12/2014,Cindy  Becker,Nestle Smarties Pop-Up,3,149,447,Bangalore,South,Friday
26/12/2014,Christy  Olson,Nestle Milky Bar Stick,1,269,269,Surat,West,Friday
26/12/2014,Salvador  Bass,Nestle Maxibon Cookie,2,347,694,Goa,West,Friday
26/12/2014,Della  Jensen,Nestle Rowntree Fruit Pastil,2,434,868,Patna,East,Friday
26/12/2014,Guillermo  Potter,Nestle Fab,4,280,1120,Nainital,North,Friday
26/12/2014,Cecilia  Manning,Nestle Milky Bar Stick,3,360,1080,Trivandrum,South,Friday
26/12/2014,Nellie  Joseph,Nestle Maxibon Cookie,3,426,1278,Patna,East,Friday
26/12/2014,Joey  Wong,Nestle Aero Mint Potz,2,268,536,Goa,West,Friday
26/12/2014,Lynette  Brewer,Nestle Milky Bar Stick,2,205,410,Varanasi,North,Friday
26/12/2014,Cassandra  Franklin,Nestle Smarties Pop-Up,2,378,756,Delhi,North,Friday
26/12/2014,Cassandra  Franklin,Nestle Smarties Pop-Up,2,439,878,Delhi,North,Friday
26/12/2014,Isabel  Cross,Nestle Milky Bar Stick,23,426,9798,Ranchi,East,Friday
26/12/2014,Cindy  Becker,Nestle Fab,3,249,747,Bangalore,South,Friday
26/12/2014,Rachel  Gomez,Nestle Rowntree Fruit Pastil,3,149,447,Delhi,North,Friday
26/12/2014,Carla  Mccormick,Nestle Rowntree Fruit Pastil,1,287,287,Varanasi,North,Friday
26/12/2014,Lee  Mack,Nestle Maxibon Cookie,3,119,357,Delhi,North,Friday
26/12/2014,Cassandra  Franklin,Nestle Fab,1,407,407,Delhi,North,Friday
26/12/2014,Ernest  Davis,Nestle Milky Bar Stick,2,186,372,Mumbai,West,Friday
26/12/2014,Arturo  Francis,Nestle Rowntree Fruit Pastil,2,255,510,Ranchi,East,Friday
26/12/2014,Johanna  Boone,Nestle Fab,2,241,482,Mysore,South,Friday
26/12/2014,Mable  Lindsey,Nestle Milky Bar Stick,3,373,1119,Ahmedabad,West,Friday
26/12/2014,Billie  Chandler,Nestle Rolo Potz,18,395,7110,Surat,West,Friday
26/12/2014,Drew  Rogers,Nestle Fab,2,439,878,Delhi,North,Friday
26/12/2014,Isabel  Cross,Nestle Smarties Pop-Up,2,277,554,Ranchi,East,Friday
26/12/2014,Robert  Munoz,Nestle Kit Kat Cone,1,309,309,Delhi,North,Friday
26/12/2014,Salvador  Bass,Nestle Fab,2,490,980,Goa,West,Friday
26/12/2014,Trevor  Jones,Nestle Rowntree Fruit Pastil,1,252,252,Pune,West,Friday
26/12/2014,Salvador  Bass,Nestle Smarties Pop-Up,1,170,170,Goa,West,Friday
26/12/2014,Johanna  Boone,Nestle Rowntree Fruit Pastil,3,144,432,Mysore,South,Friday
26/12/2014,Andrew  Meyer,Nestle Rolo Potz,4,248,992,Mumbai,West,Friday
26/12/2014,Ben  Perez,Nestle Smarties Pop-Up,1,365,365,Goa,West,Friday
26/12/2014,Nellie  Joseph,Nestle Toffee Crumble,3,448,1344,Patna,East,Friday
26/12/2014,Brooke  Horton,Nestle Toffee Crumble,23,366,8418,Nainital,North,Friday
26/12/2014,Ruben  Nunez,Nestle Kit Kat Cone,19,490,9310,Ahmedabad,West,Friday
26/12/2014,Andrew  Meyer,Nestle Milky Bar Stick,4,432,1728,Mumbai,West,Friday
26/12/2014,Isabel  Cross,Nestle Rolo Potz,3,196,588,Ranchi,East,Friday
26/12/2014,Fernando  Rowe,Nestle Milky Bar Stick,1,253,253,Ahmedabad,West,Friday
26/12/2014,Eric  Rose,Nestle Aero Mint Potz,2,345,690,Mumbai,West,Friday
26/12/2014,Rachel  Gomez,Nestle Fab,2,253,506,Delhi,North,Friday
26/12/2014,Elbert  Klein,Nestle Smarties Pop-Up,3,143,429,Cochin,South,Friday
26/12/2014,Rachel  Gomez,Nestle Aero Mint Potz,2,133,266,Delhi,North,Friday
26/12/2014,Beth  Tucker,Nestle Kit Kat Cone,3,110,330,Pune,West,Friday
26/12/2014,Peter  Hodges,Nestle Rowntree Fruit Pastil,2,318,636,Shimla,North,Friday
26/12/2014,Isabel  Cross,Nestle Smarties Pop-Up,1,146,146,Ranchi,East,Friday
26/12/2014,Ben  Perez,Nestle Maxibon Cookie,2,444,888,Goa,West,Friday
26/12/2014,Drew  Rogers,Nestle Maxibon Cookie,3,233,699,Delhi,North,Friday
26/12/2014,Salvador  Bass,Nestle Toffee Crumble,1,367,367,Goa,West,Friday
26/12/2014,Max  Rodgers,Nestle Milky Bar Stick,1,296,296,Nagpur,West,Friday
26/12/2014,Isabel  Cross,Nestle Rowntree Fruit Pastil,2,189,378,Ranchi,East,Friday
27/12/2014,Della  Jensen,Nestle Milky Bar Stick,2,153,306,Patna,East,Saturday
27/12/2014,Max  Rodgers,Nestle Milky Bar Stick,2,341,682,Nagpur,West,Saturday
27/12/2014,Cecilia  Manning,Nestle Smarties Pop-Up,1,341,341,Trivandrum,South,Saturday
27/12/2014,Trevor  Jones,Nestle Toffee Crumble,4,214,856,Pune,West,Saturday
27/12/2014,Ernest  Davis,Nestle Rowntree Fruit Pastil,2,320,640,Mumbai,West,Saturday
27/12/2014,Trevor  Jones,Nestle Rowntree Screamers,4,134,536,Pune,West,Saturday
27/12/2014,Jaime  Pearson,Nestle Fab,2,402,804,Jodhpur,North,Saturday
27/12/2014,Della  Jensen,Nestle Smarties Pop-Up,16,461,7376,Patna,East,Saturday
27/12/2014,Lee  Mack,Nestle Rowntree Fruit Pastil,3,121,363,Delhi,North,Saturday
27/12/2014,Jenny  Garcia,Nestle Fab,2,441,882,Shimla,North,Saturday
27/12/2014,Jaime  Pearson,Nestle Milky Bar Stick,4,335,1340,Jodhpur,North,Saturday
27/12/2014,Bobbie  Ryan,Nestle Milky Bar Stick,3,302,906,Darjeeling,East,Saturday
27/12/2014,Della  Jensen,Nestle Milky Bar Stick,1,332,332,Patna,East,Saturday
27/12/2014,Sonya  Mullins,Nestle Fab,2,158,316,Kolkata,East,Saturday
27/12/2014,Brooke  Horton,Nestle Aero Mint Potz,4,468,1872,Nainital,North,Saturday
27/12/2014,Robert  Munoz,Nestle Milky Bar Stick,14,427,5978,Delhi,North,Saturday
27/12/2014,Jenny  Garcia,Nestle Fab,24,376,9024,Shimla,North,Saturday
27/12/2014,Colleen  Warren,Nestle Rowntree Fruit Pastil,1,419,419,Ahmedabad,West,Saturday
27/12/2014,Austin  Reynolds,Nestle Maxibon Cookie,2,450,900,Kolkata,East,Saturday
27/12/2014,Ernest  Davis,Nestle Rowntree Fruit Pastil,3,496,1488,Mumbai,West,Saturday
27/12/2014,Elbert  Klein,Nestle Fab,24,488,11712,Cochin,South,Saturday
27/12/2014,Elbert  Klein,Nestle Fab,2,297,594,Cochin,South,Saturday
27/12/2014,Rachel  Gomez,Nestle Aero Mint Potz,3,141,423,Delhi,North,Saturday
27/12/2014,Robert  Munoz,Nestle Rolo Potz,3,187,561,Delhi,North,Saturday
27/12/2014,Mable  Lindsey,Nestle Fab,2,197,394,Ahmedabad,West,Saturday
27/12/2014,Don  Gonzales,Nestle Maxibon Cookie,2,481,962,Mysore,South,Saturday
27/12/2014,Salvador  Bass,Nestle Nobbly Bobbly,1,165,165,Goa,West,Saturday
27/12/2014,Carla  Mccormick,Nestle Rowntree Fruit Pastil,3,176,528,Varanasi,North,Saturday
27/12/2014,Willie  Vega,Nestle Rowntree Screamers,2,251,502,Delhi,North,Saturday
27/12/2014,Arturo  Francis,Nestle Smarties Pop-Up,1,476,476,Ranchi,East,Saturday
27/12/2014,Edwin  Malone,Nestle Milky Bar Stick,2,148,296,Kolkata,East,Saturday
27/12/2014,Lynette  Brewer,Nestle Maxibon Cookie,3,405,1215,Varanasi,North,Saturday
27/12/2014,Tracy  Reed,Nestle Fab,3,352,1056,Agra,North,Saturday
27/12/2014,Jaime  Pearson,Nestle Milky Bar Stick,2,147,294,Jodhpur,North,Saturday
27/12/2014,Johanna  Boone,Nestle Smarties Pop-Up,3,373,1119,Mysore,South,Saturday
27/12/2014,Iris  Underwood,Nestle Fab,25,301,7525,Pune,West,Saturday
27/12/2014,Willie  Vega,Nestle Aero Mint Potz,1,185,185,Delhi,North,Saturday
27/12/2014,Christina  Fuller,Nestle Nobbly Bobbly,2,196,392,Nagpur,West,Saturday
27/12/2014,Isabel  Cross,Nestle Nobbly Bobbly,3,461,1383,Ranchi,East,Saturday
27/12/2014,Andrew  Meyer,Nestle Toffee Crumble,2,383,766,Mumbai,West,Saturday
27/12/2014,Salvador  Bass,Nestle Rolo Potz,2,226,452,Goa,West,Saturday
27/12/2014,Mable  Lindsey,Nestle Smarties Pop-Up,2,438,876,Ahmedabad,West,Saturday
27/12/2014,Shari  Silva,Nestle Rowntree Fruit Pastil,17,295,5015,Mysore,South,Saturday
27/12/2014,Ben  Perez,Nestle Toffee Crumble,2,111,222,Goa,West,Saturday
27/12/2014,Sylvester  Morales,Nestle Milky Bar Stick,1,126,126,Mumbai,West,Saturday
27/12/2014,Christina  Fuller,Nestle Maxibon Cookie,2,102,204,Nagpur,West,Saturday
27/12/2014,Max  Rodgers,Nestle Nobbly Bobbly,24,394,9456,Nagpur,West,Saturday
27/12/2014,Rachel  Gomez,Nestle Smarties Pop-Up,1,161,161,Delhi,North,Saturday
27/12/2014,Rachel  Gomez,Nestle Smarties Pop-Up,3,244,732,Delhi,North,Saturday
27/12/2014,Mable  Lindsey,Nestle Aero Mint Potz,1,369,369,Ahmedabad,West,Saturday
27/12/2014,Cecilia  Manning,Nestle Rowntree Fruit Pastil,2,126,252,Trivandrum,South,Saturday
27/12/2014,Drew  Rogers,Nestle Smarties Pop-Up,3,274,822,Delhi,North,Saturday
27/12/2014,Brooke  Horton,Nestle Aero Mint Potz,3,287,861,Nainital,North,Saturday
27/12/2014,Edwin  Malone,Nestle Milky Bar Stick,15,159,2385,Kolkata,East,Saturday
27/12/2014,Peter  Hodges,Nestle Aero Mint Potz,4,295,1180,Shimla,North,Saturday
27/12/2014,Don  Gonzales,Nestle Maxibon Cookie,2,309,618,Mysore,South,Saturday
27/12/2014,Isabel  Cross,Nestle Maxibon Cookie,2,301,602,Ranchi,East,Saturday
27/12/2014,Isabel  Cross,Nestle Nobbly Bobbly,2,351,702,Ranchi,East,Saturday
27/12/2014,Edwin  Malone,Nestle Rolo Potz,1,127,127,Kolkata,East,Saturday
27/12/2014,Lynette  Brewer,Nestle Milky Bar Stick,2,335,670,Varanasi,North,Saturday
27/12/2014,Max  Rodgers,Nestle Rowntree Fruit Pastil,2,358,716,Nagpur,West,Saturday
27/12/2014,Elaine  Ellis,Nestle Smarties Pop-Up,2,269,538,Hyderabad,South,Saturday
27/12/2014,Dan  Peterson,Nestle Rowntree Fruit Pastil,1,300,300,Shimla,North,Saturday
27/12/2014,Donna  Reid,Nestle Fab,14,172,2408,Goa,West,Saturday
27/12/2014,Jaime  Pearson,Nestle Smarties Pop-Up,2,232,464,Jodhpur,North,Saturday
27/12/2014,Donna  Reid,Nestle Rowntree Fruit Pastil,1,212,212,Goa,West,Saturday
27/12/2014,Lula  Daniels,Nestle Rolo Potz,1,233,233,Nainital,North,Saturday
27/12/2014,Paulette  Spencer,Nestle Fab,1,476,476,Hyderabad,South,Saturday
27/12/2014,Cassandra  Franklin,Nestle Toffee Crumble,1,129,129,Delhi,North,Saturday
27/12/2014,Ivan  Adkins,Nestle Milky Bar Stick,2,370,740,Mumbai,West,Saturday
27/12/2014,Jaime  Pearson,Nestle Kit Kat Cone,2,225,450,Jodhpur,North,Saturday
27/12/2014,Carla  Mccormick,Nestle Kit Kat Cone,1,339,339,Varanasi,North,Saturday
28/12/2014,Donna  Reid,Nestle Smarties Pop-Up,3,337,1011,Goa,West,Sunday
28/12/2014,Drew  Rogers,Nestle Smarties Pop-Up,2,403,806,Delhi,North,Sunday
28/12/2014,Sylvester  Morales,Nestle Nobbly Bobbly,3,236,708,Mumbai,West,Sunday
28/12/2014,Rachel  Gomez,Nestle Aero Mint Potz,3,498,1494,Delhi,North,Sunday
28/12/2014,Rachel  Gomez,Nestle Kit Kat Cone,3,169,507,Delhi,North,Sunday
28/12/2014,Mable  Lindsey,Nestle Smarties Pop-Up,8,128,1024,Ahmedabad,West,Sunday
28/12/2014,Cassandra  Franklin,Nestle Fab,24,334,8016,Delhi,North,Sunday
28/12/2014,Shari  Silva,Nestle Toffee Crumble,2,191,382,Mysore,South,Sunday
28/12/2014,Cecilia  Manning,Nestle Rowntree Fruit Pastil,3,310,930,Trivandrum,South,Sunday
28/12/2014,Max  Rodgers,Nestle Rowntree Fruit Pastil,1,215,215,Nagpur,West,Sunday
28/12/2014,Shari  Silva,Nestle Milky Bar Stick,2,361,722,Mysore,South,Sunday
28/12/2014,Rachel  Gomez,Nestle Maxibon Cookie,2,277,554,Delhi,North,Sunday
28/12/2014,Elbert  Klein,Nestle Aero Mint Potz,13,351,4563,Cochin,South,Sunday
28/12/2014,Donna  Reid,Nestle Milky Bar Stick,2,131,262,Goa,West,Sunday
28/12/2014,Marion  Glover,Nestle Kit Kat Cone,1,314,314,Durgapur,East,Sunday
28/12/2014,Drew  Rogers,Nestle Maxibon Cookie,2,389,778,Delhi,North,Sunday
28/12/2014,Nellie  Joseph,Nestle Rolo Potz,2,224,448,Patna,East,Sunday
28/12/2014,Carla  Mccormick,Nestle Maxibon Cookie,3,133,399,Varanasi,North,Sunday
28/12/2014,Robert  Munoz,Nestle Smarties Pop-Up,2,362,724,Delhi,North,Sunday
28/12/2014,Andrew  Meyer,Nestle Toffee Crumble,2,248,496,Mumbai,West,Sunday
28/12/2014,Eric  Rose,Nestle Milky Bar Stick,3,381,1143,Mumbai,West,Sunday
28/12/2014,Edwin  Malone,Nestle Smarties Pop-Up,3,426,1278,Kolkata,East,Sunday
28/12/2014,Jenny  Garcia,Nestle Rolo Potz,3,308,924,Shimla,North,Sunday
28/12/2014,Don  Gonzales,Nestle Smarties Pop-Up,2,222,444,Mysore,South,Sunday
28/12/2014,Shari  Silva,Nestle Aero Mint Potz,15,369,5535,Mysore,South,Sunday
